66.55,57.39,34.30
64.20,52.00,34.04
61.92,51.05,37.11
64.76,59.01,38.60
60.80,52.39,40.47
62.50,55.69,40.63
63.52,57.61,42.51
57.11,57.22,45.17
57.04,56.36,46.41
57.39,62.25,46.77
59.27,70.16,49.01
62.61,66.42,50.45
61.30,63.42,49.04
58.22,63.56,52.29
52.95,55.62,48.18
55.71,38.84,36.39
53.44,39.71,38.58
47.68,32.57,38.11
47.34,35.16,37.24
55.58,36.37,40.54
51.70,34.22,42.03
57.58,38.15,40.45
47.30,31.18,42.48
47.81,31.99,41.78
58.10,38.93,45.70
47.10,29.77,46.49
45.87,34.77,48.48
45.33,27.61,50.00
49.77,28.41,51.02
49.55,36.12,53.54
49.55,42.61,54.05
58.23,40.22,56.50
46.25,42.21,55.10
48.79,42.38,55.95
54.10,45.56,56.26
49.56,46.03,56.92
44.83,44.89,56.63
45.62,43.37,60.97
42.76,49.40,59.91
40.99,67.47,43.54
43.33,66.54,46.35
39.47,64.00,45.64
37.36,66.66,46.88
42.37,71.59,49.59
42.20,69.01,49.09
41.84,67.83,49.26
40.08,62.94,52.08
40.92,62.62,49.87
35.95,65.46,48.56
42.39,66.59,52.29
29.78,62.73,31.18
29.60,62.15,34.89
28.46,68.38,32.46
28.50,74.17,33.47
31.09,71.40,35.11
32.97,76.28,33.79
32.53,70.94,37.26
32.77,78.11,34.66
24.29,76.82,33.40
28.76,73.57,36.98
35.11,77.06,36.24
34.02,72.29,36.85
33.00,80.02,35.30
33.80,70.27,37.58
37.16,83.01,37.64
25.15,74.94,39.47
32.73,71.69,41.09
29.78,79.96,40.33
36.43,75.83,41.49
31.12,73.00,40.65
30.53,80.61,41.53
26.34,80.62,42.17
35.53,81.51,44.97
32.63,70.70,45.18
36.32,74.60,47.86
30.66,79.29,46.84
29.11,73.48,47.56
35.17,78.93,51.54
32.80,74.09,51.10
28.76,66.45,49.63
21.51,47.42,37.95
18.92,54.46,39.45
21.83,53.44,41.40
24.81,55.93,43.15
25.00,51.14,43.00
24.84,54.98,45.73
19.98,55.60,44.09
20.82,58.70,44.60
26.50,53.43,45.67
24.60,56.39,44.11
23.14,53.96,46.03
22.99,48.73,44.51
23.06,54.55,46.67
22.17,50.60,43.25
20.71,48.11,45.98
18.65,50.42,48.85
21.02,51.25,48.74
23.92,53.36,51.19
24.53,54.86,52.76
28.45,53.61,52.59
25.81,53.37,54.47
25.06,54.71,53.66
24.28,55.65,55.65
33.06,52.64,55.83
27.17,52.54,55.44
26.67,55.65,60.20
29.65,58.77,59.60
28.94,59.39,57.69
28.68,55.70,55.89
35.03,56.55,57.95
30.52,51.78,57.50
34.65,59.05,60.20
31.89,58.02,59.53
30.22,58.93,56.22
30.87,60.60,59.86
32.74,55.57,60.47
32.88,59.84,60.82
35.36,57.58,62.85
32.42,59.27,59.60
29.14,60.36,56.08
21.99,66.39,33.25
21.08,67.17,41.63
23.54,63.95,47.28
24.24,69.82,49.49
26.08,67.55,50.49
25.73,54.80,52.88
28.33,58.61,51.06
26.11,60.06,54.88
25.36,59.77,52.74
27.77,65.51,56.22
28.14,64.04,55.50
31.53,69.71,59.36
28.84,64.48,57.49
29.87,63.32,56.92
33.13,68.23,58.43
31.23,64.74,59.19
37.10,66.99,61.47
31.40,64.55,59.20
30.38,61.61,58.47
27.37,50.43,55.94
29.24,48.57,55.59
28.64,49.81,52.88
23.96,46.08,47.91
21.93,59.67,43.07
22.32,58.44,45.21
21.01,57.67,48.00
19.81,57.95,48.18
19.82,55.09,47.83
20.32,54.81,49.51
20.39,57.46,49.90
23.57,46.18,50.33
26.44,47.90,36.88
25.97,44.81,39.34
26.29,47.95,37.46
26.32,46.16,41.30
27.15,40.32,41.04
27.58,44.81,44.31
23.78,45.13,40.94
23.63,42.25,41.62
28.58,29.34,47.93
38.35,38.68,52.61
36.48,43.69,53.76
34.14,51.89,52.14
35.96,46.87,55.21
33.77,51.07,51.92
32.90,48.35,50.31
37.09,45.38,59.88
31.14,45.35,54.30
35.41,39.35,31.27
31.25,37.98,33.37
35.91,30.03,29.29
32.99,37.79,34.33
34.26,40.07,33.25
34.41,29.64,35.79
30.45,46.03,21.09
24.36,47.27,24.59
26.74,41.79,24.90
27.00,48.30,27.19
28.19,44.21,28.50
23.09,55.17,30.73
30.20,49.96,36.71
20.41,63.82,53.51
21.41,58.90,51.68
26.14,61.08,51.80
23.95,55.89,50.97
24.17,55.45,49.06
26.21,56.78,49.96
17.73,56.52,32.20
17.67,58.18,35.20
27.14,41.02,39.67
28.98,27.35,35.38
25.90,24.99,36.58
29.79,21.43,38.70
23.51,31.92,39.87
24.45,29.33,43.22
22.82,37.25,46.02
25.79,38.47,47.48
28.79,29.56,48.63
23.83,36.00,48.03
25.13,40.87,49.32
25.23,35.17,51.49
24.50,38.91,54.86
26.19,43.07,56.62
29.06,39.65,59.90
31.51,43.10,57.91
34.09,64.97,49.84
33.75,58.76,50.34
30.23,52.43,47.83
30.44,48.87,44.58
36.24,35.75,47.82
35.14,39.40,51.37
22.47,56.41,42.33
22.81,67.26,46.40
20.93,64.84,47.79
25.13,54.17,46.81
24.44,64.32,51.47
22.12,41.31,24.61
18.82,46.87,28.40
21.46,40.41,29.71
20.59,46.41,32.32
19.33,50.37,35.59
25.30,46.55,39.39
24.08,52.06,38.81
24.46,52.60,38.37
29.11,32.22,32.74
30.29,28.83,35.25
23.71,30.86,35.67
22.09,33.38,41.06
41.63,25.77,34.12
40.46,18.34,39.80
40.34,24.57,40.63
40.67,19.76,44.97
36.98,19.97,46.71
40.50,30.66,50.80
41.15,22.27,52.10
37.29,25.67,54.37
41.08,31.22,56.73
33.67,29.20,57.06
36.97,31.33,61.02
34.73,35.67,61.61
39.24,40.30,65.51
39.07,73.30,44.85
40.23,71.82,48.83
39.95,73.40,48.96
41.97,70.99,49.10
42.22,74.42,52.11
41.65,65.17,53.53
42.38,60.24,54.40
40.27,71.03,54.60
41.53,70.37,58.31
