46.26,79.09,27.21
57.88,15.96,33.96
40.31,27.63,61.54
40.23,59.14,56.95
58.99,65.12,67.46
36.21,79.93,21.89
20.72,76.31,30.99
58.36,36.73,27.05
74.89,58.72,51.20
55.56,58.61,23.06
57.94,80.88,52.83
47.67,17.94,30.44
20.70,32.52,46.85
60.22,33.47,57.91
36.01,59.17,23.17
52.63,62.47,37.09
41.60,86.71,49.20
13.79,55.18,37.34
72.12,42.12,29.00
19.14,65.07,59.39
22.04,26.74,30.58
66.32,46.72,39.54
42.27,71.92,60.17
53.30,66.42,22.70
24.67,48.26,18.26
65.34,75.44,29.11
66.82,34.24,53.50
71.45,57.45,32.64
26.72,52.36,65.91
57.66,72.42,30.90
48.54,22.72,34.83
30.55,61.15,30.35
27.40,37.40,61.75
45.46,88.09,28.80
31.60,75.11,63.95
26.88,40.98,24.98
40.83,21.64,56.50
16.21,71.72,32.21
45.62,40.64,63.09
52.43,44.38,30.52
72.15,42.77,50.12
23.91,83.69,44.20
43.92,71.85,30.17
65.81,68.01,26.01
48.38,15.96,46.79
60.95,41.45,24.18
30.82,52.73,28.18
44.23,64.87,27.74
60.12,81.17,17.04
20.79,60.32,45.11
47.85,45.85,57.97
31.24,47.50,61.88
74.77,50.37,40.23
32.99,33.06,60.19
28.95,37.37,31.50
30.35,82.01,51.94
36.40,58.00,29.30
36.85,66.07,21.93
70.73,49.73,20.42
29.84,43.22,17.22
75.11,68.07,46.80
48.75,72.80,17.30
48.62,42.17,68.56
20.03,54.03,40.82
61.00,87.82,27.86
73.15,71.07,38.59
22.24,26.85,42.90
42.66,84.98,22.34
26.85,73.26,26.89
26.14,68.50,63.86
41.08,91.01,36.37
41.73,23.42,34.77
56.96,87.40,51.01
41.43,82.68,56.43
38.80,46.24,29.55
16.64,44.77,29.05
27.68,58.79,25.38
69.74,55.70,39.74
51.15,84.18,30.71
37.59,52.59,25.72
53.64,47.29,69.50
31.56,87.22,23.44
16.61,45.98,36.52
58.28,55.02,27.63
24.83,32.69,28.26
57.11,41.54,35.72
53.44,92.59,44.76
20.83,69.96,44.76
44.69,79.26,45.20
71.84,44.13,22.33
25.26,62.44,57.83
68.69,45.73,57.27
69.69,74.59,24.90
27.00,38.42,39.17
34.75,74.75,38.04
41.50,70.69,17.55
51.09,62.20,28.28
54.38,77.25,37.44
45.65,50.12,64.42
46.44,89.71,43.29
25.11,39.85,50.48
46.27,72.32,67.05
27.14,70.41,57.45
36.29,85.97,19.55
33.29,60.61,68.65
63.23,68.55,63.95
28.32,65.42,24.60
59.15,92.44,31.62
69.79,64.01,44.88
13.36,64.83,37.07
39.00,46.17,43.92
69.12,38.46,33.17
28.56,89.70,38.91
48.94,70.03,53.04
72.58,41.74,42.94
46.14,29.75,55.54
33.81,75.97,30.38
51.80,38.85,38.40
74.53,53.01,24.80
32.21,45.98,31.79
33.70,81.06,59.86
53.14,74.07,24.75
45.28,77.11,35.94
60.66,20.70,46.14
41.60,52.30,58.15
57.86,80.86,59.46
19.91,50.21,28.85
66.82,70.27,18.00
58.42,21.35,28.50
34.80,19.28,51.18
27.97,17.97,38.92
64.72,38.89,17.39
43.82,64.82,64.50
37.50,65.58,29.22
50.21,13.18,39.82
41.54,52.99,70.65
66.77,48.88,32.12
15.14,71.46,42.45
33.32,41.56,26.47
25.12,22.04,44.53
40.10,52.15,40.76
44.77,58.18,24.72
59.87,25.69,51.59
59.87,25.69,51.59
59.87,25.69,51.59
59.87,25.69,51.59
59.87,25.69,51.59
59.87,25.69,51.59
59.87,25.69,51.59
59.87,25.69,51.59
59.87,25.69,51.59
