31.50,19.50,49.50
64.50,19.50,45.00
43.50,57.00,51.00
42.00,57.00,36.00
46.50,51.00,42.00
49.50,54.00,39.00
39.00,54.00,40.50
48.00,58.50,34.50
55.50,42.00,33.00
52.50,43.50,40.50
30.00,52.50,37.50
33.00,40.50,36.00
30.05,45.00,37.55
60.00,51.00,36.00
37.50,42.00,39.00
40.50,46.50,39.00
18.00,66.00,46.50
73.50,70.50,40.50
72.00,64.50,43.50
19.50,61.50,40.50
19.50,60.00,34.50
16.50,67.50,42.00
18.00,28.50,36.00
69.00,33.00,36.00
52.50,78.00,25.50
61.50,72.00,24.00
34.50,73.50,24.00
45.00,76.50,27.00
28.50,51.00,19.50
60.00,49.50,18.00
21.00,46.50,16.50
70.50,48.00,16.50
40.50,76.50,66.00
70.50,76.50,39.00
69.00,70.50,25.50
22.50,69.00,27.00
21.00,60.00,60.00
34.50,78.00,60.00
22.50,75.00,37.50
33.00,73.50,66.00
61.50,67.50,60.00
58.50,81.00,54.00
61.50,45.00,63.00
66.00,75.00,31.50
54.00,75.00,67.50
30.00,48.00,63.00
