55.58,56.65,42.77
51.62,62.38,45.45
56.27,59.83,44.64
51.57,56.08,52.29
57.12,57.09,45.61
51.99,63.18,43.20
56.57,47.97,50.40
55.41,52.29,41.44
58.87,57.27,39.82
54.82,72.59,37.47
50.29,43.23,44.72
53.97,62.68,38.15
47.98,53.55,46.82
49.78,71.45,43.74
50.11,57.70,52.45
49.89,51.79,38.91
48.26,62.26,49.66
56.97,54.28,40.68
55.87,65.63,36.72
49.77,55.86,46.72
49.50,64.05,41.42
51.15,47.95,47.57
57.53,44.16,49.60
44.16,62.80,50.26
51.82,54.11,38.06
50.32,44.37,44.68
50.47,51.77,44.47
47.26,52.45,43.93
48.75,54.62,44.66
54.64,62.67,36.52
52.15,49.41,45.93
47.77,44.87,44.41
46.04,60.93,47.77
45.75,59.44,48.69
55.22,59.10,48.82
47.54,50.29,46.66
48.62,55.60,44.00
57.73,56.72,40.77
46.02,42.88,38.01
50.11,70.90,49.55
50.81,55.95,54.12
46.00,47.82,48.03
46.54,67.68,43.02
50.55,64.68,54.83
60.45,52.34,46.63
62.54,52.94,37.54
47.33,45.99,45.20
53.25,55.71,43.74
46.36,53.00,40.17
46.09,54.84,51.27
48.80,67.73,33.71
54.56,62.41,37.05
47.89,74.37,44.25
37.30,51.78,50.42
29.42,45.43,20.57
27.96,44.11,45.32
32.05,56.34,37.10
29.12,43.61,36.51
27.27,54.12,30.42
29.51,51.78,48.08
26.30,33.76,35.32
36.44,62.86,42.70
36.09,63.69,43.55
27.55,61.95,42.08
36.34,37.80,39.69
28.96,39.44,37.06
24.75,70.98,38.25
29.17,48.01,36.37
32.82,49.70,39.69
26.72,68.95,46.59
26.26,68.30,47.02
34.27,71.34,36.03
33.05,44.62,47.60
32.83,47.51,44.62
36.16,61.71,51.60
33.04,75.22,38.33
34.68,56.84,54.52
26.80,47.14,43.76
32.13,64.95,50.34
36.89,71.90,44.34
39.37,67.82,47.80
24.48,59.65,37.24
27.50,48.98,51.36
27.61,48.57,37.61
34.12,66.68,42.48
34.26,67.15,37.28
25.89,60.79,34.86
23.36,59.80,46.25
23.61,57.40,35.99
26.48,47.56,43.22
32.99,66.79,48.42
25.54,55.11,49.78
33.65,61.49,51.18
35.86,56.61,45.35
24.82,54.82,36.14
33.03,46.95,42.81
35.88,55.84,55.01
36.05,65.46,46.51
33.09,52.57,46.59
34.94,56.87,52.99
33.58,42.29,41.89
28.03,58.13,39.54
28.83,60.59,46.79
33.19,62.69,45.69
36.15,48.01,37.91
26.17,48.65,35.41
23.49,52.79,32.84
23.14,53.58,38.89
28.83,49.88,48.12
29.58,65.01,47.26
33.84,54.31,52.34
26.90,62.27,50.71
28.00,63.16,43.65
30.30,53.09,45.00
26.18,54.28,42.76
35.29,54.05,43.21
33.29,68.46,53.74
31.67,48.55,47.97
26.82,55.76,39.98
33.68,49.82,47.82
29.07,60.02,51.18
26.53,52.64,42.68
28.28,62.33,42.91
26.19,55.86,55.76
37.74,40.58,32.19
25.04,60.16,48.41
29.62,60.60,44.96
28.66,45.04,43.22
35.06,62.16,41.94
29.45,64.02,35.40
31.27,60.23,40.85
33.96,69.60,43.66
28.49,46.36,42.73
26.39,65.47,35.46
34.38,45.44,38.69
29.96,47.20,42.72
21.88,50.86,46.37
33.20,48.91,53.93
27.10,63.51,48.38
27.39,56.24,46.94
34.16,35.92,37.89
33.63,55.05,49.57
24.36,61.14,41.23
31.66,40.51,42.26
31.46,71.36,35.46
34.77,39.09,43.66
31.73,65.05,35.81
24.24,60.27,46.40
29.09,61.81,45.52
37.02,72.67,50.20
34.82,44.27,31.74
29.30,44.46,32.65
37.67,65.02,42.51
35.80,41.55,37.90
34.50,55.93,37.94
26.25,49.75,50.19
34.47,49.66,43.00
27.66,55.50,36.51
34.28,61.55,47.02
35.28,52.46,45.56
35.80,42.62,45.90
24.20,63.66,37.80
29.24,62.10,40.76
28.51,58.08,40.15
33.19,55.31,43.41
35.48,55.90,47.23
36.44,67.78,44.13
26.69,40.42,39.90
37.58,52.25,44.72
34.09,69.62,44.62
38.96,46.87,34.32
26.95,61.68,30.82
31.79,44.86,44.19
23.54,57.32,34.15
25.99,52.40,33.02
32.47,65.32,51.44
32.32,62.53,40.15
33.08,73.61,37.18
27.28,59.79,48.65
25.29,46.49,37.20
28.64,45.29,44.46
23.99,58.87,37.64
30.46,49.98,35.04
33.62,45.96,52.54
26.75,36.51,46.56
19.80,54.15,34.10
25.97,54.85,32.05
32.74,58.35,28.31
34.84,61.61,59.91
26.68,45.45,39.41
38.41,53.24,50.24
33.64,63.21,38.94
21.04,60.12,33.69
25.93,61.26,38.01
29.15,49.81,42.15
37.77,41.45,33.72
32.57,67.51,33.97
33.72,31.46,37.87
25.64,47.19,39.59
29.35,42.12,31.89
34.74,29.35,30.00
42.60,71.30,33.41
42.70,48.57,45.10
33.30,32.68,34.73
39.97,36.62,36.34
28.13,59.49,47.15
34.89,49.68,57.36
37.23,60.82,51.92
40.63,37.71,38.89
39.20,52.40,40.89
27.18,63.61,37.92
30.16,76.44,31.69
27.35,42.71,20.15
28.83,50.66,32.80
35.40,48.73,45.80
39.51,77.67,36.70
43.09,36.62,41.30
51.16,45.69,35.09
54.69,48.82,32.46
49.05,55.75,36.43
43.73,62.27,26.41
37.29,69.03,23.45
51.96,52.78,23.03
56.78,59.59,25.61
38.87,46.54,35.33
33.75,47.71,33.26
40.42,55.38,36.13
38.03,61.65,26.49
43.77,66.09,19.57
39.24,55.97,22.59
34.36,59.21,24.79
45.23,72.42,21.04
49.17,69.64,22.03
47.39,70.45,22.24
53.97,74.13,15.92
55.49,73.37,17.57
60.92,73.59,18.19
51.82,74.11,17.89
51.64,76.88,17.96
54.61,76.15,17.23
60.03,79.94,17.26
54.54,77.72,16.24
52.02,78.92,16.82
56.04,84.09,17.41
39.77,76.27,19.56
37.45,69.23,21.90
36.43,73.82,19.62
34.19,74.06,13.78
34.08,73.74,18.17
27.70,71.84,17.34
32.24,76.23,17.07
38.73,67.35,17.56
30.74,78.93,14.91
28.68,79.00,16.27
30.57,76.68,15.58
30.19,76.55,15.12
30.84,84.55,18.32
44.88,57.95,20.43
